,CURROPER
47945,True
38782,True
46155,True
42863,True
33979,True
46813,True
1602,True
59409,True
73396,True
9977,True
76808,False
77110,True
29087,True
22228,True
65353,True
36823,True
22708,True
47617,False
54378,False
25283,True
1720,True
13470,True
33568,True
11665,True
47728,True
26117,True
5026,True
65237,True
4828,False
2118,True
10631,True
40373,True
55416,False
21218,True
9406,True
25833,True
9652,True
19812,True
70852,True
18890,True
47326,True
1772,False
3176,True
22037,True
55368,True
47586,True
1241,True
28006,True
45182,True
10899,True
37429,True
7450,False
73117,True
62159,True
5895,False
13860,True
54303,True
55393,True
70279,True
30964,True
17644,True
18646,True
41673,True
6710,True
70715,True
16988,True
793,True
7191,True
75151,True
40993,True
5636,True
15285,True
23179,True
32288,True
39720,True
20760,False
60721,True
10232,True
21859,True
71949,True
6157,False
61557,True
70172,True
73996,True
26243,False
1650,False
6943,True
5674,True
3928,True
33519,False
21696,True
69658,False
32719,False
58305,True
31777,True
25971,False
29678,True
55076,True
42014,True
77223,True
70871,True
62202,True
47661,True
38097,True
63192,True
72277,True
58797,True
29248,True
40077,False
11149,True
52278,True
51618,True
26668,False
10752,False
72461,True
16983,True
30443,True
18671,True
10567,True
7810,True
48070,True
3335,True
15323,True
7330,True
49328,True
54938,True
47671,True
20437,True
26590,True
26954,True
18935,False
75159,True
22478,True
27852,True
52468,True
54383,True
63261,True
21598,True
74789,True
59480,True
72643,True
78504,True
19411,True
66644,True
43094,True
14387,True
11907,True
48955,True
5733,False
5676,True
63538,True
40169,True
15674,True
56114,True
28862,True
13625,False
27724,True
74510,True
2670,True
64508,True
66269,True
25746,True
67701,True
6312,False
68056,True
62814,False
36968,True
24093,True
22129,True
35393,True
48001,False
43061,True
3787,True
38109,True
22446,True
10367,True
39516,False
29699,True
57197,True
29175,True
14090,True
74389,True
20901,False
14211,True
74708,True
11893,True
42532,True
49642,True
8858,True
39657,True
34182,True
77616,True
33471,False
10729,True
23685,True
16989,True
49771,True
8637,True
37625,True
2116,True
68479,True
76670,True
9604,True
26377,False
50859,True
8638,True
7071,True
44689,True
29954,True
72202,True
46628,True
27060,True
3772,False
29390,True
4283,True
20134,True
26345,True
71722,True
49323,True
49035,True
44646,False
31363,True
48914,True
67168,True
8367,True
20666,True
36092,True
27531,True
71007,True
23219,True
73395,True
38925,True
59178,True
42211,True
34299,False
59398,True
42246,True
74000,True
19178,True
77861,True
8019,True
65406,True
32074,True
56898,True
59234,True
36395,True
47664,False
53313,True
4010,True
33013,False
18345,True
59558,True
1014,True
31103,True
42673,True
76685,True
75014,True
4773,True
222,False
74992,True
75937,True
53641,True
27972,True
58218,True
29574,True
24510,True
51154,True
23318,True
60278,False
24606,True
16952,True
75386,True
76359,True
45514,True
19365,False
50397,True
72631,True
54307,True
55494,True
47952,True
35224,True
14489,False
75134,True
37180,True
70025,True
54323,False
63950,True
7643,True
7106,True
59962,True
62292,True
57505,True
32265,True
70002,True
77207,True
28072,True
16675,True
74604,True
58333,True
76783,True
20800,True
53274,True
1249,True
37552,True
21607,True
14454,True
22755,True
35637,True
77318,True
1457,True
26472,False
5810,False
40089,False
43761,True
11041,True
75451,True
53775,True
73303,True
37919,True
50125,True
10480,True
35702,True
68234,True
65805,True
39862,False
39969,False
35304,True
53241,True
39355,True
36114,True
61668,True
62407,True
31961,False
30049,True
34615,True
36363,True
25281,False
47007,False
73379,True
75843,True
61281,True
40982,True
46385,True
61354,True
9136,True
47225,False
75136,True
460,False
6354,False
57932,True
45155,True
1325,True
2055,False
52238,False
21176,True
42258,True
22576,False
52247,True
58980,True
57813,True
22635,True
36833,True
77162,True
66626,True
71974,True
14665,True
69019,True
29875,True
59047,True
6435,True
58821,True
35815,True
10302,True
52672,False
64235,True
44734,False
39260,False
75990,True
16571,True
26348,True
22216,True
19871,True
32137,True
28083,False
43803,True
25180,True
65488,True
3789,True
33708,True
62811,True
13387,True
57679,True
31223,True
69288,True
55270,True
17759,True
51722,True
3844,True
65076,True
2476,True
63165,True
45323,True
69989,True
68189,True
56551,True
15969,True
67486,True
28061,True
54830,True
59564,True
22481,True
59624,True
48919,True
9840,True
66244,True
19739,False
2425,True
50732,True
67965,True
5486,True
7457,True
75661,True
7397,True
75282,True
59794,True
33083,False
24850,True
64901,True
36267,True
22985,True
23707,True
2587,True
42395,True
46515,True
55019,True
55845,True
75901,True
62326,True
7414,True
13235,False
65465,True
48659,True
21682,True
64558,True
50627,True
68681,True
45,True
36245,False
58386,True
58680,True
19416,False
17512,True
56465,True
23803,True
60281,True
71615,True
64658,True
18771,True
32411,True
17750,True
34253,True
56417,True
61421,True
41507,True
13624,False
55799,True
62807,False
54700,True
13507,True
57281,True
18292,True
54152,True
6413,True
72099,True
22887,True
36663,True
56810,True
8641,True
72898,True
18627,False
18526,True
19156,False
47112,False
10747,True
20412,True
34240,True
77974,True
19738,False
58208,True
26788,True
7844,True
45674,True
39809,True
1423,True
34716,True
46640,True
63241,True
29333,False
3756,True
7738,True
14153,True
721,True
24018,True
24059,True
30606,True
72084,True
51390,True
13585,True
26553,False
33866,True
1560,True
27377,True
51227,True
69631,True
32435,True
71169,False
72332,True
41833,True
10354,True
36376,True
52445,True
62239,True
11973,True
1595,True
49232,True
26133,True
50858,True
57581,True
37102,True
4275,True
38585,True
8326,False
37204,True
5587,True
77753,True
21571,False
70759,True
63198,True
10384,False
25077,True
55849,True
50098,False
67626,True
63430,False
2598,True
6813,False
45312,True
38545,True
36595,True
17851,True
35161,True
67077,True
7695,True
78108,True
11159,True
4221,True
69731,True
58047,False
59708,True
44570,True
24830,True
13487,True
13049,True
3478,True
3745,True
8269,True
15140,True
70477,True
34506,False
64638,True
38450,False
69449,True
26671,False
56779,True
63733,True
76631,True
72863,True
15704,True
50592,True
21208,True
14322,True
55692,True
26429,False
12264,False
42424,True
72486,True
7845,True
50165,True
17981,True
74706,True
8304,True
61425,True
2174,True
23728,True
34731,True
49060,True
12145,True
75929,True
47098,True
74359,True
44785,True
73221,True
57161,True
53622,True
5120,False
69867,True
14722,True
75532,True
22274,True
24538,True
40107,True
71973,True
68289,False
29894,True
49331,True
46749,False
70092,True
77490,True
45562,True
10415,False
20966,True
15195,True
56603,False
23995,True
2341,True
55094,True
2163,True
2405,True
42708,False
15282,True
9692,True
33583,False
65965,True
41734,True
75397,True
42484,True
39310,True
31564,False
72607,True
31059,True
45461,True
16002,True
70546,True
18090,True
54082,True
23293,True
38552,False
66169,True
6363,True
57325,True
9917,False
54646,True
42351,True
62771,True
51196,True
54814,False
6690,True
17699,True
65518,True
44568,True
11489,True
63191,True
16307,False
78380,True
22110,True
61465,True
67272,True
7774,True
29932,True
55457,True
13417,True
18341,False
16403,True
8835,True
48165,True
34483,True
7865,True
7714,True
54141,True
26547,False
1960,True
24283,True
16960,False
74239,True
32492,True
20187,True
66000,True
2905,True
70339,False
29961,False
32082,True
14276,True
25128,True
46117,True
4274,True
20363,True
77586,True
25948,False
55357,True
42856,True
66103,True
42906,True
70916,False
43122,True
66042,True
27268,True
39070,False
32337,True
52395,True
62747,True
69775,True
25880,False
49515,True
58657,True
44834,True
24416,True
1741,True
62952,True
40745,True
71909,False
41298,True
18123,True
51515,True
53590,True
49559,False
19056,True
45904,True
49065,True
12725,True
41399,True
62786,True
39858,False
64214,True
14645,True
13182,True
46180,True
56316,True
34109,True
47571,True
1585,True
9755,True
40863,True
1347,True
55395,True
52476,False
30971,True
3610,True
55729,True
48730,True
53582,False
33481,True
54290,True
59958,True
31897,True
77124,True
22570,True
30290,True
28387,True
57718,True
14874,False
45144,False
69800,True
249,True
29466,True
26207,True
63563,True
35281,True
17459,True
54765,True
42745,True
63680,True
67040,True
71716,True
41094,True
20567,True
69158,True
35837,True
15417,True
55429,True
74185,True
65476,True
9529,True
74352,True
2309,False
70758,True
18234,True
10530,True
36035,True
57684,True
61318,False
38091,True
75920,True
60807,True
53196,True
16486,True
39015,True
583,True
3211,True
32214,False
34008,True
42662,True
8031,True
72622,True
24054,False
33572,False
10710,True
2983,True
30761,True
40136,False
68194,True
13279,True
58170,True
44765,True
26177,True
64052,True
5040,False
44640,True
15027,True
52527,False
70142,False
35635,True
24070,True
51013,True
13469,True
44807,True
39523,True
2196,True
19586,True
73772,True
8486,True
65303,True
75545,True
71161,True
64382,True
9170,True
30923,True
50470,True
26746,True
41476,True
64066,True
59082,True
18467,False
6055,False
70390,True
49350,True
56757,True
51026,True
245,True
2285,True
12438,True
38262,True
77317,True
37275,False
24522,True
34230,True
52720,False
40436,True
59351,True
26481,True
12007,True
10251,True
34699,True
69574,True
20879,True
43114,True
67188,True
64086,True
47652,True
29650,True
7476,True
55296,True
36208,True
55187,True
62553,True
67832,False
76893,True
72600,True
63942,True
72945,True
27891,True
60895,True
40529,True
36064,True
1824,True
504,False
25122,False
53510,True
9813,True
9029,True
56276,True
21011,True
17264,True
72360,True
74372,True
40518,True
31822,True
70345,True
20753,True
69251,True
8239,True
46564,False
66024,True
10883,True
31423,True
13897,True
3641,False
51695,True
49856,True
38,True
569,True
53418,True
48144,False
60122,True
18621,True
29990,True
24411,True
19278,True
3750,True
37818,True
58846,True
66831,True
52942,True
11156,True
26187,False
22445,True
77750,True
75264,True
5081,True
172,True
64422,True
50977,False
2071,True
47814,True
35359,True
7851,False
64707,True
69842,True
37121,True
29638,True
42614,True
7601,True
52109,True
15957,True
69961,True
75834,True
32569,False
58027,True
6423,False
59482,True
31465,False
52690,True
8568,True
76539,True
48421,True
66498,True
5928,True
25322,False
71076,True
73974,True
58153,True
4891,True
56033,True
53766,True
56250,True
63876,True
67713,False
44838,True
19450,False
71879,True
9812,True
20494,False
12150,True
68718,True
63244,True
20367,True
47174,True
884,True
35328,False
12730,True
52924,True
77595,False
926,False
50308,True
45448,True
74114,True
13880,True
22606,True
60650,True
60906,False
27876,True
57863,True
54458,False
63081,True
38112,True
36868,True
58987,True
23280,True
18988,True
47270,False
62197,False
44637,True
77819,True
39446,True
48188,True
29181,True
39194,True
33542,True
35093,False
36337,True
57692,True
2073,True
69802,False
75204,True
51642,True
9801,True
5038,False
32130,True
35188,True
44315,True
59272,True
75881,True
7003,True
7424,True
12723,True
43308,True
3551,True
62065,False
67105,True
33853,True
60248,True
21359,True
46025,True
14772,True
74459,True
7642,False
35830,False
55101,True
41149,True
6309,False
44041,True
15370,True
51518,True
69306,True
5410,True
49562,True
8475,True
9518,True
30907,True
20091,False
39182,True
50150,True
49840,True
67540,True
44870,True
72355,True
20514,True
24317,True
68609,True
41380,True
17106,True
70753,True
4882,True
27339,True
22420,True
34825,False
18009,True
55828,False
15372,True
28733,True
50998,True
35573,True
69977,False
23395,True
24579,True
37262,True
35814,True
43685,True
23462,True
46058,True
62893,True
346,True
18773,True
48443,True
24835,False
30898,True
71905,True
49300,True
58033,True
32506,False
39753,True
14746,True
68055,True
5176,False
35534,True
50419,True
42432,False
24661,False
47692,True
49148,True
49456,True
57328,True
32760,True
70482,True
3337,True
27687,True
26458,False
3848,True
4771,True
47219,True
14520,True
50863,True
78328,True
62795,True
61014,True
47182,False
1675,True
50073,True
67269,True
56494,True
19291,False
25408,False
54223,True
73445,True
30267,True
32211,True
62355,True
72388,True
5603,True
57702,True
56970,True
71643,True
9721,False
2678,True
76020,True
28679,True
64561,False
5671,True
54741,True
25067,True
22629,True
641,True
41527,True
72062,True
75429,True
34612,False
69789,True
13386,True
1227,True
8688,True
11093,True
77070,True
70543,True
36997,True
29927,False
24915,False
69713,True
77898,True
60120,True
7177,True
49413,True
38442,False
71269,True
60183,True
50019,True
49280,True
47572,True
60073,True
34019,False
40540,True
8351,True
60770,True
889,False
2376,True
47149,False
26252,True
29808,True
73521,True
51351,True
59692,True
10843,True
41569,True
54471,True
66694,True
65838,True
30560,True
32432,False
70107,False
52464,True
22144,True
62641,True
75124,True
16566,True
34025,True
70221,True
7716,True
7578,True
33089,False
42990,True
13379,True
2671,True
3634,True
66026,True
17927,True
15077,True
61541,True
65605,True
11516,True
63993,True
25836,True
54352,False
45770,True
18189,False
11254,True
11930,True
27180,True
52035,True
67220,True
46542,True
10143,True
3114,True
17726,True
52045,True
14422,True
25510,True
64696,True
50765,True
589,True
13450,False
31517,True
73740,True
73204,True
42832,True
49277,True
63284,True
63496,True
77973,True
25112,True
22830,True
73928,True
38382,True
29903,True
47564,False
51748,True
41371,True
164,True
22659,True
54629,True
55622,True
11062,True
59363,True
22632,True
29398,True
53789,True
20329,True
13940,True
37158,False
5317,False
74930,True
71969,True
78198,True
40785,True
68397,True
69816,True
34744,False
57973,True
11969,True
12549,True
44661,True
8712,True
67758,False
39255,True
10507,True
39049,False
58296,True
24008,True
4144,True
51336,True
64165,True
66812,True
13576,True
1153,True
65998,True
66703,True
70578,True
10726,True
12287,False
511,True
37671,True
28254,True
22369,True
35272,True
3160,True
35108,True
75108,True
36795,True
54463,True
20678,True
74969,True
73533,True
38169,True
18885,False
34491,True
10133,True
26014,True
32075,True
25496,True
49240,True
5571,True
20147,False
41128,True
37157,True
13431,True
30984,True
61475,True
66259,True
28199,True
19659,False
20434,True
49484,True
4864,True
68656,True
64859,True
69869,True
51627,True
65712,True
68862,False
59860,True
3366,True
37107,True
75085,True
35933,True
12056,False
71800,True
67274,True
33908,False
29392,True
51922,True
8248,False
31298,True
65264,True
44121,True
11407,True
19606,True
31434,True
75102,True
65764,True
57831,True
4501,True
34486,True
5060,False
4244,True
38280,True
8765,True
78282,True
1172,False
40999,True
22150,True
74578,True
55077,False
3482,True
52538,True
13145,True
49321,True
65030,True
29188,True
6398,True
2580,True
1105,False
5725,True
38590,True
64586,True
47276,True
74722,True
12562,True
55352,True
77439,True
61044,True
32904,True
66433,True
22526,True
78212,False
40630,True
34932,True
34011,True
62535,True
15794,True
61430,True
18788,False
5109,True
60064,True
7582,True
2500,True
68429,True
44225,True
46179,False
32789,True
33374,True
74420,True
16398,True
4767,False
21191,True
76662,True
18867,True
21427,True
77315,True
25201,True
16733,True
75185,True
57586,True
40914,True
56704,True
57142,True
21906,True
17766,True
16863,False
64404,True
6727,False
67804,True
59777,True
5557,False
58458,True
63989,True
76825,True
67777,True
17444,True
6120,False
49204,True
24956,False
50398,True
62851,True
24681,True
42958,True
77166,True
62424,False
25602,True
56790,True
44995,True
71264,True
25209,True
66927,True
73907,True
1060,True
70126,True
77219,True
29305,True
33906,False
48234,True
49387,True
28309,True
68564,True
27804,True
1162,True
4444,True
72407,True
43293,True
18297,True
22502,True
75943,True
48040,True
37363,True
14717,True
28784,True
6516,True
51393,True
54579,False
75192,True
73485,True
12269,True
9268,True
24910,True
17635,True
37688,True
76131,True
15301,True
12477,True
12938,False
70248,True
71408,True
45122,True
10275,True
45177,True
56310,False
13154,True
26352,True
34655,False
51893,True
46782,False
19218,True
6408,True
46218,False
60814,True
230,False
19603,False
48022,False
76464,True
42122,True
6715,True
64690,True
23082,True
71868,True
10955,True
29844,True
62782,True
49851,True
24375,True
66206,True
73941,True
42527,True
60591,False
48898,True
23383,True
18528,True
30056,True
62277,False
63874,True
44340,True
12313,False
27614,True
12080,False
25634,True
21561,True
19309,True
28505,True
64210,True
72358,True
7718,True
27192,True
3015,True
286,True
41531,True
65609,True
67155,True
68388,True
18863,False
14355,True
34632,True
61062,False
12034,False
64299,True
56159,True
47980,True
4590,True
24542,False
35552,True
48221,True
30922,True
66499,True
23835,True
24294,True
23921,True
63353,True
42003,True
50799,True
65259,True
39806,True
50667,True
56073,True
38400,True
27757,True
32649,False
364,True
43514,True
55027,True
59982,True
22196,True
24753,True
61830,True
14981,True
23243,True
65027,False
71632,True
68827,False
26315,False
73723,True
30397,True
62472,True
14063,True
36027,True
66915,True
1672,True
75242,True
24933,False
68959,True
56892,True
73743,True
33015,False
66419,True
26040,False
35558,True
5269,False
31769,False
71458,True
63069,True
19592,True
33985,True
29026,True
2922,True
33869,True
68067,False
52171,True
69502,True
62512,True
23774,True
25305,False
45984,True
54979,True
54386,True
46971,False
38617,True
41618,False
61124,True
58627,True
1255,True
19110,False
27121,True
77147,True
24547,True
31996,True
51681,True
13332,True
4095,True
45196,True
56239,True
27376,True
77080,True
40336,True
30977,True
21792,True
56105,True
17164,False
60481,True
71741,True
63138,True
15143,True
13083,False
11403,True
70843,True
74392,True
303,True
2884,True
48301,True
67160,True
49299,True
36761,True
18700,True
4496,True
60813,True
49842,True
54716,True
55723,True
70271,True
63564,True
45459,True
7343,True
35782,True
49963,True
66495,True
73765,True
70690,True
76378,False
78337,True
18283,False
3268,False
39940,True
12038,True
17002,True
71646,True
27323,True
40308,True
74490,True
11603,True
7048,True
26902,False
4634,True
46426,False
30896,False
14267,True
69766,True
20084,True
2509,True
40624,True
27889,True
41983,False
29162,True
899,False
46576,True
43295,True
35857,True
401,True
24992,False
62365,True
3890,True
12721,False
78177,True
34689,True
60469,True
43557,True
55846,True
38655,False
5560,True
17956,True
51233,True
28348,False
26505,False
67313,True
52221,True
57229,True
51550,True
62329,True
1219,True
25782,True
19417,False
44224,False
66046,True
58381,True
63850,True
4947,False
59830,True
12580,True
15862,True
41447,True
2923,True
35531,True
36921,True
71090,False
22302,True
59456,False
63587,True
65410,True
40024,True
43724,True
32755,False
59637,True
51724,True
4581,True
54868,True
73981,True
7744,True
546,True
35147,True
1525,True
11338,True
42269,True
73464,True
72471,True
64994,True
39128,False
67253,True
63802,True
46177,True
30533,True
31400,True
62463,True
28142,True
51357,True
32985,True
293,True
78179,False
28899,True
13153,True
72250,True
36149,True
12076,True
71424,True
71533,True
1216,True
23032,True
1769,False
14572,True
3080,True
48989,True
43188,True
29727,True
20174,True
19961,True
62605,True
38516,True
21897,True
62096,True
68545,True
56587,True
29592,True
66357,True
41230,True
56389,True
39387,True
64692,True
10016,True
77752,True
35287,True
33461,True
34146,True
22488,False
6871,True
49506,True
58617,True
75540,True
12507,True
73910,True
76668,True
32147,True
54669,True
35148,True
5370,True
33499,False
45953,True
47310,True
58503,True
21917,True
8199,True
65792,True
46332,True
70389,False
2876,True
27165,True
5637,True
26882,True
31798,False
48484,True
47023,False
45302,False
55804,True
64872,True
45649,True
28234,True
71394,True
21720,True
39854,False
32210,True
398,False
54117,False
16708,True
5555,False
32965,True
62822,True
45867,True
49681,True
29527,True
35377,True
67807,True
45095,True
53398,True
11559,True
71094,True
12740,True
24554,True
45290,True
48416,False
22309,True
29508,True
16895,True
52965,True
2531,False
8099,True
66266,True
14173,False
55544,True
12108,True
36714,True
56083,True
74989,True
66928,True
25399,False
72331,True
72197,True
8464,True
63412,True
21377,True
19108,True
48605,True
67485,True
4803,True
73705,True
25795,True
71429,True
50376,True
72491,True
49729,True
8214,True
40352,False
30948,True
6897,True
50992,True
17039,True
76177,True
42743,True
53365,False
30351,True
19842,True
65514,True
48214,True
36459,True
76180,True
7866,True
63093,False
67172,True
39928,True
51874,True
5847,True
46383,True
58577,True
27789,True
18170,True
31419,True
18547,False
14394,True
23552,True
73419,True
30109,True
75552,False
66546,True
61435,True
30743,True
70469,True
59827,True
27610,True
12303,True
3368,True
3313,True
1462,True
18994,True
73677,True
35375,True
60835,True
9021,True
33194,True
2487,True
39866,True
10613,True
16116,True
16851,True
63301,True
19521,True
73603,True
34250,True
39895,True
15931,True
51781,True
75302,True
64474,True
13647,False
71532,True
12692,True
74425,True
25378,True
12323,True
64305,True
3500,True
25642,True
34163,True
36681,True
62165,True
23282,True
37093,True
13933,False
49931,True
44494,True
68928,True
55984,True
60426,True
36993,True
67542,False
43872,True
59684,True
59619,True
46821,True
27429,True
29749,True
47054,True
30224,True
19743,True
68218,True
51158,True
1577,True
46396,True
55481,True
21128,True
71955,True
66478,True
46294,True
44104,True
56098,True
28767,True
39495,True
50335,True
19426,False
27550,True
53000,False
12461,True
65906,True
8059,True
72939,True
930,True
38542,True
37461,True
21394,True
72716,True
36389,True
70878,True
77706,True
63126,True
22294,True
59633,True
51403,True
62684,True
12353,False
11359,True
42334,True
33453,False
57453,True
70316,True
14582,True
37473,True
73488,True
69770,True
6667,True
71723,True
68373,True
57482,True
57567,True
60763,True
12944,False
49308,True
27960,True
5426,True
67793,True
31112,True
1183,True
70473,True
78016,True
23372,True
46051,False
8401,True
73082,True
12492,False
20867,True
30343,True
75608,True
20696,True
8984,True
2720,True
27918,True
5155,False
34262,True
46300,True
73876,True
18257,True
3016,True
34121,True
44496,True
15129,True
38241,True
62550,True
40203,True
6849,True
24017,True
61691,False
73033,False
73028,True
39602,True
46484,False
23156,False
37,True
8553,True
47096,True
32398,True
40706,True
18326,True
64908,True
39348,True
52441,False
23969,True
26627,True
44759,True
31216,True
54181,True
41558,True
49581,True
9365,False
57601,True
38381,True
40424,False
20513,False
46919,True
56333,True
27040,True
36787,True
77170,True
64799,True
33422,False
52423,True
9934,True
29714,True
40595,False
38742,True
8259,True
18032,True
25623,True
26720,False
501,True
60362,True
38914,True
69778,True
9401,True
70520,False
52872,True
57754,True
5373,False
7118,True
52148,True
48852,True
59733,True
66678,True
62000,False
70527,True
43456,True
30524,True
13336,False
54002,False
18425,True
58889,True
25161,True
42947,True
69057,True
70766,True
14289,True
69071,False
40579,False
23821,True
52768,True
59873,True
34107,True
1512,True
26208,True
16949,True
1719,True
37072,True
34848,True
62989,True
29718,True
17410,True
43133,False
14725,True
73702,True
62242,True
74741,True
13281,True
75422,True
35962,True
58045,True
1974,True
29986,True
61577,True
38680,False
36021,True
11743,True
5171,True
76372,True
32702,False
59646,True
2400,True
7790,True
9850,True
57652,False
21439,True
15216,True
37622,True
20280,True
8978,False
59505,True
69933,True
27708,True
70588,True
12993,False
17938,True
45873,True
56950,True
46933,True
23168,True
66525,True
69579,False
27374,True
76329,True
71734,True
49178,True
41873,True
62601,True
37497,True
62064,True
67764,True
20018,False
23517,True
27968,True
23925,True
8753,True
23451,True
7387,False
23757,False
66366,True
76101,True
31455,True
65418,True
69348,True
19228,True
14403,True
39902,True
6749,False
24952,True
62228,True
67406,True
6262,False
55350,True
50475,True
2275,True
11270,True
72906,True
8836,False
65611,True
28538,True
24146,True
51990,True
64786,True
71530,True
76017,True
69823,False
45736,True
40965,True
65103,True
48630,True
7350,True
33244,False
69605,True
1260,True
42136,True
41765,True
10570,True
2241,True
66346,True
39250,True
31141,True
36107,True
45769,True
29273,True
64559,True
43012,True
52365,True
23048,True
38147,True
72021,True
7620,True
15158,True
31989,True
5305,True
72821,True
275,True
75384,True
57753,True
13948,True
68599,True
22546,False
1519,True
20549,False
40400,True
46549,False
47962,True
28280,False
5097,False
28716,True
47679,True
49485,False
13002,True
65693,True
15589,False
17397,True
73345,True
45895,True
43535,True
40590,True
550,True
36382,True
15737,True
75951,True
21125,True
14001,True
77402,True
47240,True
24391,True
62997,False
39008,False
28974,True
21542,True
59822,True
24472,True
38813,True
63821,True
65078,True
45420,True
51149,True
51860,True
83,False
27870,True
25474,True
15490,True
37528,True
6579,False
66443,True
22366,True
33283,True
63329,True
1276,False
18431,True
27567,True
32031,True
66019,True
9321,True
4369,True
23329,True
26712,True
52793,True
2446,True
18958,False
32479,True
37722,True
26170,True
31924,True
60221,True
6247,True
14334,True
15261,True
61893,False
60609,True
31519,True
76840,True
35920,True
28556,True
29078,True
28817,True
42893,True
51818,True
21815,True
31359,True
14012,True
58224,True
307,True
19322,True
13793,True
24056,True
76142,True
52246,True
71253,False
13630,True
53958,True
14835,False
57764,True
73129,True
60907,False
19900,True
35082,True
45725,True
55147,True
43077,True
71660,True
3587,True
73253,True
1670,False
54293,True
25621,True
61446,True
61614,True
18934,True
4800,True
70252,True
128,True
61676,True
60427,True
11656,False
30697,True
70779,False
3759,True
21052,True
17611,True
67375,True
8579,True
19704,False
8235,False
64156,True
70719,True
2746,True
57916,True
58697,True
29575,True
27048,True
46869,True
31690,True
71270,True
22660,True
27700,True
36628,True
40386,True
62469,False
50552,False
57271,True
64260,True
44579,True
65843,True
40514,True
30386,True
71474,True
5389,False
22872,True
55130,True
78082,True
68761,True
16201,True
7799,True
15020,True
72303,True
9524,True
62898,True
56482,True
50591,True
19077,True
40747,True
44714,True
26165,True
39655,False
21183,True
14648,True
10602,True
44107,True
25439,False
34280,True
10002,True
52018,True
19499,False
30830,True
18323,False
48224,True
37124,True
47344,True
64123,True
57988,True
61378,True
41807,True
75186,True
66009,True
65625,True
16177,True
29974,True
5774,False
46309,True
74904,True
68568,False
63617,True
32096,False
53321,False
34979,True
42612,True
41958,True
12915,True
43744,True
4157,True
69556,True
30103,False
33646,False
16591,True
10046,True
77647,True
37218,True
26463,True
4262,True
31575,True
56350,True
56934,True
78312,True
42531,True
13651,True
76138,True
31744,True
76167,True
41630,True
2757,True
31553,True
48979,True
35206,True
45173,False
43892,True
78006,True
33903,True
38080,True
61091,True
54677,False
77202,True
60034,True
44272,False
36309,True
55605,True
66513,True
58722,False
51533,True
38301,True
14504,True
37311,True
32837,True
15252,True
69954,True
2617,True
3024,True
27967,False
11012,True
25710,True
43829,True
15723,True
40928,True
42064,True
21401,True
56292,False
29837,True
42229,True
78595,False
58654,True
35416,False
50232,True
15632,True
21323,True
67577,True
77456,True
27735,True
13941,False
65335,True
18279,True
17204,True
73232,True
66765,True
73256,True
16915,False
29752,True
44926,True
12589,True
31056,True
38132,True
45247,True
78000,True
26875,True
48422,True
35277,True
26062,False
47847,False
15844,True
12494,False
33098,True
38517,False
18263,False
27000,True
29413,True
14383,True
50143,True
30884,True
32590,False
40648,True
60915,True
60393,True
69032,True
804,True
70216,True
49666,True
53504,True
61212,True
20631,True
54788,True
39511,False
64203,True
7121,True
76291,True
40178,True
21646,False
3877,True
41271,True
45013,True
4510,True
64140,True
52898,True
9704,True
72669,True
68935,True
59561,True
16024,True
69649,True
29664,True
6508,True
40245,True
69167,True
68834,True
41306,True
69102,True
29349,True
16040,True
51254,True
21789,True
19310,True
21620,True
16100,True
6570,False
44412,True
36168,True
46876,False
69957,True
65737,True
56904,True
26044,True
73159,True
24574,True
16253,True
26555,True
694,True
70652,True
72779,True
56171,True
3773,True
8504,True
70616,False
42885,True
64803,True
61508,True
17560,True
9708,True
38432,True
42486,True
57310,True
75149,True
41994,True
24920,False
52215,True
7879,True
4005,True
12744,False
39951,True
23615,True
71654,True
24960,True
57946,True
65808,True
27243,True
3168,True
38511,True
44180,False
34419,True
36798,False
56101,True
75663,True
54385,True
28658,True
21738,True
38213,False
33268,True
20286,False
73060,True
20104,True
57740,True
30626,False
31986,True
10138,True
32079,True
16371,True
24371,True
9562,False
46173,False
71390,True
75171,True
840,False
7240,True
72337,True
32612,True
58473,True
55316,False
24129,True
2173,False
69849,True
35318,True
7623,True
54038,True
34365,True
25590,True
11160,True
73322,True
65352,True
7773,True
77011,True
68113,True
21784,True
53672,True
60970,True
47856,True
72045,True
41570,True
29483,True
55630,True
34591,True
31106,True
49095,True
58115,True
75031,True
32021,False
74378,True
56338,True
23415,True
74868,True
11860,False
4250,True
77607,True
64317,True
4805,True
26342,False
10167,False
37359,True
52357,True
51423,True
3932,True
53995,True
72936,True
65903,True
36250,True
51430,True
44615,True
72808,True
77636,True
57498,True
56195,True
53863,False
16185,True
28145,False
16923,True
59067,True
26801,True
75861,True
68492,True
6647,True
10534,True
39191,True
75398,True
46219,True
34866,True
77622,True
65228,True
32585,False
52951,True
64521,True
48249,True
17914,True
75388,True
67499,True
44802,True
13247,True
48451,True
21228,False
25828,True
18746,False
74589,True
53461,True
68585,True
32995,True
44249,True
17674,True
60899,True
3319,True
77316,True
11953,True
66233,True
69756,True
38602,True
33196,True
45647,True
64905,True
7702,False
39885,True
41555,True
45114,True
42627,True
26957,True
73177,True
58651,True
64589,True
11946,False
32571,False
72699,True
11137,True
66421,True
70927,True
54857,True
15997,True
72241,True
41707,True
45426,True
40503,False
25070,True
1903,True
39853,False
18414,True
6761,True
2873,True
19648,True
741,True
23137,False
393,True
37249,True
6142,False
77550,False
